epoch,phase,train_loss,val_loss,train_miou,val_miou,train_damage_f1,val_damage_f1,train_pixel_accuracy,val_pixel_accuracy,train_mean_dice,val_mean_dice,val_f1_nodmg,val_f1_minor,val_f1_major,val_f1_destroyed,lr,epoch_time_sec
11,2,2.8965508108228724,2.881391000747681,0.4146351218223572,0.36147189140319824,0.4196692407131195,0.3286784589290619,0.9797582030296326,0.976151704788208,0.5338181257247925,0.4606531262397766,0.5748581290245056,0.3344031870365143,0.18313758075237274,0.2223149985074997,4.9951654846492654e-05,2453.6615331172943
12,2,2.8789086693132933,2.882878488302231,0.4358587861061096,0.368557870388031,0.4512636065483093,0.3484556972980499,0.9818271994590759,0.9726912975311279,0.5593006014823914,0.4761078953742981,0.5078761577606201,0.313067764043808,0.18183571100234985,0.391043096780777,4.980681018220471e-05,2450.1621124744415
13,2,2.8762564681540463,2.8698194861412047,0.4374909996986389,0.41166502237319946,0.4539368152618408,0.42314255237579346,0.9819424152374268,0.9758664965629578,0.5614491701126099,0.5361706018447876,0.5161195993423462,0.3853301703929901,0.35076668858528137,0.4403536915779114,4.956603764285287e-05,2417.97735619545
14,2,2.8712848279169734,2.8581378281116487,0.44905155897140503,0.44810351729393005,0.4715198874473572,0.4618934392929077,0.9825396537780762,0.9834104180335999,0.5755724906921387,0.5679446458816528,0.6218699812889099,0.4178526699542999,0.21766723692417145,0.5901839137077332,4.923028744765146e-05,2432.980781555176
15,2,2.8653906729527776,2.8664359033107756,0.45971542596817017,0.3988995850086212,0.48692503571510315,0.3940923810005188,0.9832209348678589,0.9807119369506836,0.587960958480835,0.5134531855583191,0.5913603901863098,0.3404453992843628,0.2589893043041229,0.3855745196342468,4.8800884649231264e-05,2430.67374587059
16,2,2.861981745423942,2.8566334307193757,0.4600454270839691,0.4407591223716736,0.4872899353504181,0.4564096927642822,0.9832456707954407,0.9842393398284912,0.5882529020309448,0.5636634826660156,0.6386290192604065,0.37571462988853455,0.31001564860343933,0.5012795329093933,4.827952390426216e-05,2386.555379152298
17,2,2.860358831650785,2.855676758289337,0.46844691038131714,0.42739009857177734,0.4989873170852661,0.43731969594955444,0.9838170409202576,0.9836600422859192,0.597672164440155,0.5483245849609375,0.6336881518363953,0.3769661486148834,0.3110305070877075,0.4275938868522644,4.766826278541748e-05,2434.4943103790283
18,2,2.8827358920308446,2.86319237947464,0.43671804666519165,0.46338945627212524,0.45293140411376953,0.4929560124874115,0.9820421934127808,0.9856106638908386,0.5606587529182434,0.5930043458938599,0.6457101106643677,0.45140984654426575,0.3893633484840393,0.4853406846523285,4.926633851252983e-05,2625.089780330658
19,2,2.8762622542059404,2.9567653864622114,0.4497356414794922,0.36671680212020874,0.4728335738182068,0.35838180780410767,0.9826558828353882,0.9471733570098877,0.5766352415084839,0.4813794195652008,0.2978310286998749,0.35565969347953796,0.2896270751953125,0.4904094934463501,4.8443713187820185e-05,2509.4965229034424
20,2,2.866108925787957,3.956150418519974,0.4667958617210388,0.35111185908317566,0.49774324893951416,0.3266787528991699,0.9834085702896118,0.9385597109794617,0.5966283679008484,0.4550603926181793,0.2774890661239624,0.36932697892189026,0.1330820769071579,0.5268169045448303,4.753537055220593e-05,2525.247480869293
21,2,2.860125463836047,2.8719096571207046,0.47594937682151794,0.43113237619400024,0.510364294052124,0.4368966817855835,0.9838515520095825,0.9817602634429932,0.6067684888839722,0.5477803945541382,0.6135440468788147,0.42525047063827515,0.1739174723625183,0.5348746180534363,4.654489541908756e-05,2509.569683074951
22,2,2.8594733351253825,2.9278785467147825,0.47780951857566833,0.3768084943294525,0.5127367973327637,0.36477869749069214,0.9842087030410767,0.9507304430007935,0.6087039709091187,0.4868270456790924,0.32592344284057617,0.3664090037345886,0.1807864010334015,0.5859959125518799,4.547619674131044e-05,2528.53644323349
23,2,2.85267043487992,3.6669737339019775,0.4897116720676422,0.3149024248123169,0.5292147994041443,0.25414639711380005,0.9847813248634338,0.9358506798744202,0.62193763256073,0.39672771096229553,0.32785066962242126,0.09779737889766693,0.0638633668422699,0.5270741581916809,4.433349218431379e-05,2525.2071425914764
24,2,2.8538738775477865,2.8494808256626127,0.4860993027687073,0.4690564274787903,0.5244268774986267,0.49926066398620605,0.9844537973403931,0.9864199161529541,0.6180740594863892,0.5981469750404358,0.667799174785614,0.4630974233150482,0.3844833970069885,0.48166269063949585,4.312129148093201e-05,2507.4298141002655
25,2,2.848388367956811,2.9648410230875015,0.4954490065574646,0.3774048089981079,0.5378261804580688,0.3688592314720154,0.9846977591514587,0.9474158883094788,0.6288105249404907,0.48974570631980896,0.3103898763656616,0.43729937076568604,0.18163886666297913,0.5461088418960571,4.1844378633539535e-05,2508.524181365967
26,2,2.84724259713381,2.9671298772096635,0.4978509843349457,0.3196103870868683,0.5405282974243164,0.265835165977478,0.9851471185684204,0.9443878531455994,0.6310186982154846,0.40699633955955505,0.36538228392601013,0.08428559452295303,0.139724001288414,0.4739488363265991,4.050779303377901e-05,2512.143960237503
27,2,2.842117178571093,2.863989290595055,0.5059913992881775,0.4120757579803467,0.5514119267463684,0.41563642024993896,0.985485851764679,0.9789422154426575,0.6397579908370972,0.5304743051528931,0.5859203338623047,0.4384322166442871,0.401533842086792,0.23665927350521088,3.911680957438484e-05,2500.1247367858887
28,2,2.8405062598373676,2.882854861021042,0.5122038125991821,0.4025993347167969,0.5599455833435059,0.4112880825996399,0.985477089881897,0.9572907090187073,0.6465798616409302,0.5247421264648438,0.35304415225982666,0.39366698265075684,0.3267136514186859,0.5717275738716125,3.767691783159135e-05,2507.2263474464417
29,2,2.84036677710864,2.8517282009124756,0.5120126008987427,0.43305420875549316,0.5600409507751465,0.4436028301715851,0.9854920506477356,0.9849789142608643,0.6466570496559143,0.5534754991531372,0.6629872918128967,0.3921010494232178,0.32664918899536133,0.3926738500595093,3.619380040028338e-05,2500.0932269096375
30,2,2.83808329041749,2.841390514373779,0.517376720905304,0.4935886263847351,0.566642165184021,0.5331615209579468,0.9859049320220947,0.9875674843788147,0.6519792675971985,0.6253787875175476,0.6827108263969421,0.4663541615009308,0.42716166377067566,0.5564194917678833,3.4673310467390395e-05,2518.9585762023926
31,2,2.8336121564383037,2.846382886171341,0.5250791311264038,0.46832552552223206,0.5771719813346863,0.4849967658519745,0.9859313368797302,0.9862725734710693,0.6603986620903015,0.5867197513580322,0.6779628396034241,0.4455750584602356,0.20428158342838287,0.6121675968170166,3.3121448712031754e-05,2519.911210536957
32,2,2.8328355286896136,2.84482005238533,0.5268815159797668,0.47594180703163147,0.5789860486984253,0.5069242715835571,0.9862012267112732,0.9872699975967407,0.6618789434432983,0.6043688058853149,0.6832831501960754,0.45666399598121643,0.36855217814445496,0.5191978216171265,3.154433962357767e-05,2498.259252309799
33,2,2.8255879066802643,2.849434694647789,0.5381650924682617,0.48627370595932007,0.5938215255737305,0.5234054327011108,0.9864946007728577,0.9855555295944214,0.6737651824951172,0.6173809766769409,0.6448265314102173,0.4209381341934204,0.4206296503543854,0.6072274446487427,2.9948207331087654e-05,2747.6455154418945
34,2,2.8231933311540254,2.8890939950942993,0.5449733138084412,0.4222654402256012,0.6022969484329224,0.4253343343734741,0.9868271350860596,0.9781626462936401,0.6805766224861145,0.5381577014923096,0.553579568862915,0.42443543672561646,0.15727712213993073,0.5660451054573059,2.8339351039516673e-05,2627.777009487152
